 Cycle "Average State" "Average Threshold"  Clusters
     0   -0.0027   -0.0002      8976
     1   -0.0102   -0.0015      8459
     2   -0.0097   -0.0027      7511
     3   -0.0114   -0.0042      7197
     4   -0.0126   -0.0056      6978
     5   -0.0132   -0.0070      6460
     6   -0.0143   -0.0085      6277
     7   -0.0118   -0.0098      5914
     8   -0.0088   -0.0109      5713
     9   -0.0047   -0.0112      5326
    10    0.0011   -0.0108      5101
    11    0.0055   -0.0101      4629
    12    0.0125   -0.0086      4167
    13    0.0153   -0.0070      3847
    14    0.0160   -0.0054      3587
    15    0.0189   -0.0034      3346
    16    0.0212   -0.0013      2966
    17    0.0211    0.0011      2768
    18    0.0219    0.0036      2558
    19    0.0221    0.0060      2567
    20    0.0205    0.0080      2408
    21    0.0206    0.0101      2217
    22    0.0189    0.0120      2190
    23    0.0159    0.0133      2001
    24    0.0112    0.0143      1937
    25    0.0043    0.0141      1808
    26   -0.0064    0.0131      1557
    27   -0.0162    0.0112      1530
    28   -0.0216    0.0090      1457
    29   -0.0231    0.0064      1378
    30   -0.0214    0.0043      1282
    31   -0.0160    0.0027      1215
    32   -0.0127    0.0019      1180
    33   -0.0076    0.0012      1158
    34   -0.0019    0.0016      1083
    35    0.0071    0.0027      1076
    36    0.0135    0.0043       982
    37    0.0203    0.0060       925
    38    0.0232    0.0088       900
    39    0.0245    0.0113       855
    40    0.0227    0.0136       805
    41    0.0148    0.0149       781
    42    0.0036    0.0148       792
    43   -0.0097    0.0133       834
    44   -0.0232    0.0101       863
    45   -0.0370    0.0054       938
    46   -0.0490   -0.0001       999
    47   -0.0596   -0.0066      1058
    48   -0.0672   -0.0136      1013
    49   -0.0744   -0.0212      1107
    50   -0.0784   -0.0293      1087
    51   -0.0779   -0.0370       953
    52   -0.0736   -0.0439       935
    53   -0.0683   -0.0505       926
    54   -0.0635   -0.0567       951
    55   -0.0600   -0.0629       988
    56   -0.0580   -0.0684       959
    57   -0.0536   -0.0731       981
    58   -0.0471   -0.0777       978
    59   -0.0396   -0.0811       959
    60   -0.0318   -0.0838      1005
    61   -0.0238   -0.0860      1010
    62   -0.0171   -0.0871       929
    63   -0.0161   -0.0885       930
    64   -0.0160   -0.0902       831
    65   -0.0187   -0.0917       841
    66   -0.0203   -0.0939       885
    67   -0.0210   -0.0960       812
    68   -0.0188   -0.0979       815
    69   -0.0157   -0.0995       784
    70   -0.0142   -0.1010       770
    71   -0.0112   -0.1025       765
    72   -0.0098   -0.1031       714
    73   -0.0058   -0.1033       719
    74   -0.0039   -0.1039       742
    75   -0.0004   -0.1037       764
    76    0.0029   -0.1032       787
    77    0.0086   -0.1022       847
    78    0.0162   -0.1002       887
    79    0.0251   -0.0973       844
    80    0.0334   -0.0935       825
    81    0.0413   -0.0889       819
    82    0.0504   -0.0834       785
    83    0.0634   -0.0760       698
    84    0.0779   -0.0674       664
    85    0.0902   -0.0576       707
    86    0.1023   -0.0471       736
    87    0.1141   -0.0351       818
    88    0.1230   -0.0224       811
    89    0.1269   -0.0097       771
    90    0.1298    0.0036       775
    91    0.1307    0.0166       734
    92    0.1346    0.0299       697
    93    0.1376    0.0434       629
    94    0.1405    0.0573       628
    95    0.1435    0.0722       640
    96    0.1448    0.0864       680
    97    0.1437    0.1010       666
    98    0.1417    0.1153       699
    99    0.1372    0.1285       659
   100    0.1272    0.1407       664
   101    0.1155    0.1519       582
   102    0.1040    0.1616       577
   103    0.0890    0.1697       682
   104    0.0742    0.1765       682
   105    0.0596    0.1818       643
   106    0.0428    0.1856       634
   107    0.0269    0.1873       636
   108    0.0101    0.1876       632
   109   -0.0093    0.1857       678
   110   -0.0299    0.1818       694
   111   -0.0509    0.1757       719
   112   -0.0681    0.1678       682
   113   -0.0833    0.1589       640
   114   -0.0961    0.1484       619
   115   -0.1058    0.1372       649
   116   -0.1143    0.1251       599
   117   -0.1215    0.1127       633
   118   -0.1252    0.1000       611
   119   -0.1302    0.0869       600
   120   -0.1321    0.0734       622
   121   -0.1324    0.0596       646
   122   -0.1297    0.0469       698
   123   -0.1289    0.0340       760
   124   -0.1308    0.0208       836
   125   -0.1340    0.0077       811
   126   -0.1331   -0.0054       805
   127   -0.1312   -0.0187       748
   128   -0.1284   -0.0316       649
   129   -0.1263   -0.0439       593
   130   -0.1274   -0.0565       602
   131   -0.1289   -0.0693       619
   132   -0.1312   -0.0828       634
   133   -0.1279   -0.0956       689
   134   -0.1261   -0.1087       617
   135   -0.1250   -0.1214       675
   136   -0.1209   -0.1329       649
   137   -0.1179   -0.1447       643
   138   -0.1170   -0.1565       651
   139   -0.1127   -0.1673       692
   140   -0.1064   -0.1782       736
   141   -0.0981   -0.1875       781
   142   -0.0845   -0.1951       683
   143   -0.0641   -0.2002       594
   144   -0.0414   -0.2034       573
   145   -0.0170   -0.2038       614
   146    0.0068   -0.2019       552
   147    0.0294   -0.1980       537
   148    0.0492   -0.1923       540
   149    0.0706   -0.1843       560
   150    0.0893   -0.1745       581
   151    0.1086   -0.1629       609
   152    0.1251   -0.1493       604
   153    0.1410   -0.1345       580
   154    0.1574   -0.1180       550
   155    0.1701   -0.1003       601
   156    0.1814   -0.0817       612
   157    0.1871   -0.0630       662
   158    0.1926   -0.0433       686
   159    0.1962   -0.0231       663
   160    0.1973   -0.0035       627
   161    0.1936    0.0153       699
   162    0.1845    0.0334       783
   163    0.1713    0.0499       922
   164    0.1580    0.0651       725
   165    0.1454    0.0788       686
   166    0.1346    0.0914       719
   167    0.1242    0.1030       773
   168    0.1162    0.1147       694
   169    0.1090    0.1250       641
   170    0.1020    0.1352       620
   171    0.0950    0.1445       655
   172    0.0875    0.1529       657
   173    0.0798    0.1607       648
   174    0.0739    0.1679       614
   175    0.0613    0.1737       642
   176    0.0458    0.1777       605
   177    0.0303    0.1798       643
   178    0.0112    0.1802       699
   179   -0.0095    0.1782       659
   180   -0.0283    0.1745       637
   181   -0.0462    0.1691       679
   182   -0.0665    0.1615       622
   183   -0.0838    0.1520       638
   184   -0.1007    0.1412       685
   185   -0.1131    0.1293       627
   186   -0.1217    0.1169       574
   187   -0.1277    0.1042       548
   188   -0.1327    0.0907       578
   189   -0.1351    0.0769       571
   190   -0.1356    0.0633       571
   191   -0.1356    0.0501       599
   192   -0.1334    0.0368       623
   193   -0.1314    0.0241       695
   194   -0.1254    0.0120       808
   195   -0.1193    0.0006       868
   196   -0.1080   -0.0100       863
   197   -0.0924   -0.0186       785
   198   -0.0766   -0.0253       691
   199   -0.0617   -0.0311       674
   200   -0.0494   -0.0353       597
   201   -0.0439   -0.0389       538
   202   -0.0447   -0.0434       558
   203   -0.0448   -0.0480       575
   204   -0.0455   -0.0526       576
   205   -0.0467   -0.0571       603
   206   -0.0461   -0.0617       633
   207   -0.0450   -0.0665       619
   208   -0.0443   -0.0710       669
   209   -0.0418   -0.0752       669
   210   -0.0402   -0.0792       689
   211   -0.0388   -0.0835       692
   212   -0.0358   -0.0869       688
   213   -0.0287   -0.0898       601
   214   -0.0195   -0.0911       594
   215   -0.0094   -0.0918       579
   216    0.0014   -0.0908       533
   217    0.0149   -0.0885       545
   218    0.0295   -0.0850       554
   219    0.0424   -0.0802       533
   220    0.0491   -0.0749       552
   221    0.0551   -0.0688       509
   222    0.0580   -0.0627       534
   223    0.0596   -0.0567       538
   224    0.0603   -0.0511       505
   225    0.0595   -0.0453       530
   226    0.0578   -0.0395       539
   227    0.0540   -0.0345       600
   228    0.0484   -0.0298       609
   229    0.0387   -0.0265       717
   230    0.0261   -0.0246       824
   231    0.0146   -0.0238       897
   232    0.0028   -0.0243       812
   233   -0.0078   -0.0257       737
   234   -0.0119   -0.0271       685
   235   -0.0086   -0.0282       568
   236   -0.0028   -0.0283       504
   237    0.0039   -0.0276       478
   238    0.0087   -0.0268       503
   239    0.0139   -0.0249       499
   240    0.0179   -0.0228       544
   241    0.0205   -0.0206       672
   242    0.0234   -0.0181       702
   243    0.0267   -0.0153       650
   244    0.0330   -0.0121       630
   245    0.0403   -0.0074       604
   246    0.0480   -0.0026       601
   247    0.0545    0.0034       566
   248    0.0616    0.0099       557
   249    0.0638    0.0164       577
   250    0.0628    0.0226       556
   251    0.0573    0.0289       526
   252    0.0518    0.0336       544
   253    0.0458    0.0379       553
   254    0.0375    0.0414       523
   255    0.0281    0.0439       530
   256    0.0187    0.0454       511
   257    0.0107    0.0459       550
   258    0.0022    0.0453       594
   259   -0.0081    0.0442       605
   260   -0.0172    0.0417       659
   261   -0.0240    0.0387       740
   262   -0.0266    0.0358       913
   263   -0.0223    0.0336       881
   264   -0.0149    0.0325       654
   265   -0.0054    0.0327       569
   266   -0.0004    0.0329       559
   267    0.0042    0.0338       562
   268    0.0052    0.0343       547
   269    0.0080    0.0348       564
   270    0.0093    0.0358       601
   271    0.0132    0.0376       576
   272    0.0175    0.0395       620
   273    0.0252    0.0421       652
   274    0.0305    0.0454       618
   275    0.0384    0.0502       623
   276    0.0429    0.0542       622
   277    0.0453    0.0591       602
   278    0.0446    0.0629       693
   279    0.0443    0.0673       656
   280    0.0452    0.0721       674
   281    0.0464    0.0767       596
   282    0.0445    0.0809       531
   283    0.0382    0.0844       494
   284    0.0295    0.0866       494
   285    0.0170    0.0878       473
   286    0.0064    0.0882       494
   287   -0.0028    0.0873       467
   288   -0.0141    0.0852       510
   289   -0.0231    0.0825       493
   290   -0.0336    0.0790       524
   291   -0.0459    0.0740       530
   292   -0.0570    0.0677       538
   293   -0.0673    0.0605       581
   294   -0.0765    0.0527       602
   295   -0.0871    0.0434       627
   296   -0.0984    0.0324       709
   297   -0.1115    0.0206       825
