 Ciclo "Estado Médio" "Limiar Médio"  Aglomerados
     0   -0.0008   -0.0001      8750
     1   -0.0029   -0.0011      8185
     2   -0.0023   -0.0021      7464
     3   -0.0010   -0.0024      7132
     4   -0.0020   -0.0030      6768
     5    0.0015   -0.0021      6739
     6   -0.0004   -0.0033      6657
     7   -0.0009   -0.0023      6538
     8    0.0015   -0.0015      6376
     9   -0.0019   -0.0015      6213
    10   -0.0042   -0.0033      5936
    11   -0.0087   -0.0054      5648
    12   -0.0070   -0.0073      5424
    13   -0.0052   -0.0104      5373
    14   -0.0059   -0.0130      5165
    15   -0.0064   -0.0142      4958
    16   -0.0059   -0.0152      4899
    17   -0.0057   -0.0169      4708
    18   -0.0044   -0.0180      4724
    19   -0.0030   -0.0188      4612
    20    0.0028   -0.0172      4304
    21    0.0120   -0.0129      3933
    22    0.0163   -0.0075      3798
    23    0.0180   -0.0014      3692
    24    0.0189    0.0043      3542
    25    0.0241    0.0129      3333
    26    0.0340    0.0240      2989
    27    0.0402    0.0369      2807
    28    0.0436    0.0510      2746
    29    0.0373    0.0623      2711
    30    0.0253    0.0684      2695
    31    0.0074    0.0676      2730
    32   -0.0123    0.0601      2743
    33   -0.0303    0.0490      2790
    34   -0.0464    0.0330      2991
    35   -0.0524    0.0157      3048
    36   -0.0553   -0.0010      2961
    37   -0.0574   -0.0193      2676
    38   -0.0563   -0.0358      2355
    39   -0.0568   -0.0526      2232
    40   -0.0528   -0.0690      2058
    41   -0.0472   -0.0826      2117
    42   -0.0383   -0.0920      2097
    43   -0.0188   -0.0946      2145
    44    0.0018   -0.0898      2186
    45    0.0275   -0.0775      2203
    46    0.0517   -0.0579      2389
    47    0.0716   -0.0326      2570
    48    0.0859   -0.0042      2507
    49    0.0869    0.0225      2305
    50    0.0781    0.0446      2227
    51    0.0691    0.0638      1922
    52    0.0608    0.0804      1810
    53    0.0479    0.0936      1781
    54    0.0296    0.0994      1790
    55    0.0142    0.1009      1852
    56    0.0014    0.0986      1951
    57   -0.0095    0.0942      1910
    58   -0.0191    0.0871      1903
    59   -0.0323    0.0754      1956
    60   -0.0455    0.0602      2051
    61   -0.0624    0.0385      2477
    62   -0.0785    0.0128      2543
    63   -0.0852   -0.0145      2191
    64   -0.0765   -0.0362      1718
    65   -0.0636   -0.0517      1583
    66   -0.0443   -0.0629      1581
    67   -0.0247   -0.0670      1610
    68   -0.0062   -0.0669      1574
    69    0.0093   -0.0620      1611
    70    0.0211   -0.0538      1677
    71    0.0283   -0.0438      1738
    72    0.0325   -0.0349      2054
    73    0.0374   -0.0222      2321
    74    0.0484   -0.0078      2385
    75    0.0614    0.0115      2023
    76    0.0675    0.0315      1788
    77    0.0599    0.0491      1887
    78    0.0438    0.0605      1740
    79    0.0279    0.0662      1689
    80    0.0102    0.0668      1664
    81   -0.0077    0.0623      1628
    82   -0.0236    0.0525      1683
    83   -0.0364    0.0396      1799
    84   -0.0433    0.0262      1865
    85   -0.0452    0.0115      1975
    86   -0.0452   -0.0033      1977
    87   -0.0484   -0.0185      2105
    88   -0.0512   -0.0337      2231
    89   -0.0505   -0.0491      2130
    90   -0.0418   -0.0613      1988
    91   -0.0277   -0.0664      1782
    92   -0.0142   -0.0681      1727
    93    0.0035   -0.0653      1711
    94    0.0199   -0.0566      1735
    95    0.0365   -0.0422      1668
    96    0.0516   -0.0255      1540
    97    0.0577   -0.0083      1539
    98    0.0534    0.0094      1714
    99    0.0430    0.0200      2123
   100    0.0312    0.0277      2352
   101    0.0271    0.0346      2206
   102    0.0268    0.0414      2027
   103    0.0249    0.0481      2124
   104    0.0142    0.0508      1902
   105    0.0035    0.0507      1682
   106   -0.0092    0.0455      1573
   107   -0.0171    0.0386      1655
   108   -0.0257    0.0297      1547
   109   -0.0283    0.0211      1600
   110   -0.0266    0.0125      1680
   111   -0.0225    0.0058      1914
   112   -0.0171    0.0013      2101
   113   -0.0086    0.0003      2055
   114   -0.0047   -0.0003      2310
   115   -0.0074   -0.0022      2420
   116   -0.0088   -0.0039      2251
   117   -0.0128   -0.0084      1978
   118   -0.0178   -0.0146      1912
   119   -0.0200   -0.0218      1850
   120   -0.0180   -0.0276      1788
   121   -0.0158   -0.0320      1710
   122   -0.0140   -0.0346      1748
   123   -0.0114   -0.0369      1849
   124   -0.0126   -0.0387      2194
   125   -0.0140   -0.0434      2296
   126   -0.0129   -0.0477      2567
   127   -0.0073   -0.0484      2430
   128    0.0112   -0.0409      2090
   129    0.0277   -0.0285      2026
   130    0.0436   -0.0131      1842
   131    0.0572    0.0079      1585
   132    0.0653    0.0286      1496
   133    0.0677    0.0495      1464
   134    0.0630    0.0671      1509
   135    0.0497    0.0795      1661
   136    0.0353    0.0888      1897
   137    0.0219    0.0932      2248
   138    0.0018    0.0915      2415
   139   -0.0173    0.0846      2303
   140   -0.0398    0.0690      2148
   141   -0.0639    0.0470      2267
   142   -0.0890    0.0167      2160
   143   -0.1064   -0.0195      1996
   144   -0.1132   -0.0550      1887
   145   -0.1141   -0.0893      1776
   146   -0.1040   -0.1201      1719
   147   -0.0834   -0.1407      1865
   148   -0.0522   -0.1517      2017
   149   -0.0174   -0.1523      2333
   150    0.0168   -0.1427      2420
   151    0.0483   -0.1217      2069
   152    0.0747   -0.0957      1905
   153    0.0981   -0.0620      1803
   154    0.1140   -0.0253      1557
   155    0.1203    0.0121      1606
   156    0.1151    0.0469      1682
   157    0.1102    0.0791      1582
   158    0.1021    0.1092      1445
   159    0.0925    0.1347      1408
   160    0.0752    0.1538      1460
   161    0.0494    0.1650      1480
   162    0.0165    0.1649      1929
   163   -0.0213    0.1535      2700
   164   -0.0583    0.1301      2497
   165   -0.0840    0.0998      1976
   166   -0.0980    0.0684      1725
   167   -0.1025    0.0375      1877
   168   -0.0993    0.0074      1719
   169   -0.0977   -0.0218      1487
   170   -0.1018   -0.0527      1454
   171   -0.1096   -0.0878      1543
   172   -0.1160   -0.1235      1529
   173   -0.1128   -0.1575      1762
   174   -0.0968   -0.1851      2192
   175   -0.0664   -0.2002      2566
   176   -0.0221   -0.2008      2207
   177    0.0246   -0.1856      1733
   178    0.0639   -0.1601      1756
   179    0.0909   -0.1285      1721
   180    0.1152   -0.0904      1609
   181    0.1345   -0.0480      1535
   182    0.1446   -0.0041      1663
   183    0.1509    0.0404      1549
   184    0.1589    0.0893      1466
   185    0.1633    0.1396      1347
   186    0.1567    0.1849      1200
   187    0.1338    0.2210      1373
   188    0.0916    0.2426      1594
   189    0.0326    0.2438      2217
   190   -0.0282    0.2250      2555
   191   -0.0810    0.1925      2178
   192   -0.1199    0.1500      1940
   193   -0.1459    0.1015      1995
   194   -0.1616    0.0506      1969
   195   -0.1629    0.0009      1627
   196   -0.1588   -0.0468      1424
   197   -0.1559   -0.0936      1467
   198   -0.1495   -0.1375      1443
   199   -0.1373   -0.1769      1606
   200   -0.1125   -0.2062      2069
   201   -0.0710   -0.2211      2417
   202   -0.0153   -0.2177      2224
   203    0.0462   -0.1950      1828
   204    0.0938   -0.1593      1709
   205    0.1205   -0.1187      1805
   206    0.1378   -0.0739      1628
   207    0.1455   -0.0289      1503
   208    0.1423    0.0143      1622
   209    0.1344    0.0519      1632
   210    0.1254    0.0861      1543
   211    0.1135    0.1188      1477
   212    0.0983    0.1484      1453
   213    0.0806    0.1696      1455
   214    0.0529    0.1819      1492
   215    0.0149    0.1805      2033
   216   -0.0316    0.1646      2498
   217   -0.0689    0.1378      2198
   218   -0.0944    0.1050      1844
   219   -0.1123    0.0679      1903
   220   -0.1201    0.0301      2067
   221   -0.1141   -0.0035      1841
   222   -0.1059   -0.0341      1534
   223   -0.0977   -0.0622      1383
   224   -0.0973   -0.0906      1360
   225   -0.0993   -0.1200      1574
   226   -0.0940   -0.1484      1854
   227   -0.0762   -0.1688      2383
   228   -0.0434   -0.1783      2279
   229    0.0025   -0.1722      1959
   230    0.0389   -0.1553      1945
   231    0.0632   -0.1332      2029
   232    0.0784   -0.1080      1840
