 Ciclo "Estado Médio" "Limiar Médio"  Aglomerados
   319    0.0224    0.0810      1081
   320    0.0199    0.0916      1096
   321    0.0191    0.1011      1093
   322    0.0199    0.1114      1191
   323    0.0139    0.1168      1135
   324    0.0059    0.1161      1130
   325   -0.0044    0.1110      1186
   326   -0.0154    0.1007      1190
   327   -0.0261    0.0833      1157
   328   -0.0349    0.0634      1134
   329   -0.0453    0.0416      1232
   330   -0.0571    0.0114      1329
   331   -0.0652   -0.0217      1359
   332   -0.0671   -0.0558      1261
   333   -0.0647   -0.0875      1183
   334   -0.0568   -0.1163      1112
   335   -0.0486   -0.1385      1049
   336   -0.0356   -0.1547      1116
   337   -0.0225   -0.1629      1128
   338   -0.0080   -0.1628      1056
   339    0.0075   -0.1555      1156
   340    0.0231   -0.1411      1109
   341    0.0381   -0.1191      1156
   342    0.0500   -0.0912      1196
   343    0.0571   -0.0614      1221
   344    0.0590   -0.0315      1184
   345    0.0557   -0.0077      1210
   346    0.0509    0.0171      1223
   347    0.0410    0.0354      1313
   348    0.0322    0.0492      1260
   349    0.0228    0.0577      1201
   350    0.0144    0.0640      1209
   351    0.0046    0.0633      1191
   352   -0.0042    0.0596      1254
   353   -0.0136    0.0495      1223
   354   -0.0205    0.0366      1219
   355   -0.0237    0.0233      1095
   356   -0.0219    0.0131      1003
   357   -0.0191    0.0040      1060
   358   -0.0139   -0.0021      1025
   359   -0.0090   -0.0038      1135
   360   -0.0051   -0.0013      1131
   361    0.0004   -0.0012      1213
   362    0.0060    0.0025      1272
   363    0.0130    0.0105      1307
   364    0.0201    0.0223      1280
   365    0.0281    0.0372      1189
   366    0.0284    0.0523      1099
   367    0.0195    0.0597      1136
   368    0.0058    0.0598      1155
   369   -0.0054    0.0546      1160
   370   -0.0147    0.0457      1128
   371   -0.0196    0.0343      1115
   372   -0.0263    0.0184      1133
   373   -0.0321    0.0013      1148
   374   -0.0359   -0.0177      1208
   375   -0.0399   -0.0393      1210
   376   -0.0451   -0.0644      1305
   377   -0.0486   -0.0910      1422
   378   -0.0455   -0.1149      1284
   379   -0.0363   -0.1317      1265
   380   -0.0205   -0.1369      1233
   381   -0.0032   -0.1338      1191
   382    0.0114   -0.1250      1159
   383    0.0260   -0.1090      1179
   384    0.0408   -0.0864      1129
   385    0.0545   -0.0565      1136
   386    0.0623   -0.0235      1096
   387    0.0679    0.0126      1122
   388    0.0740    0.0520      1102
   389    0.0767    0.0902      1080
   390    0.0705    0.1259      1044
   391    0.0605    0.1544      1045
   392    0.0451    0.1740      1095
   393    0.0292    0.1845      1149
   394    0.0146    0.1878      1162
   395   -0.0019    0.1818      1262
   396   -0.0196    0.1682      1293
   397   -0.0378    0.1459      1231
   398   -0.0568    0.1131      1308
   399   -0.0736    0.0710      1246
   400   -0.0864    0.0246      1226
   401   -0.0924   -0.0240      1371
   402   -0.0865   -0.0648      1230
   403   -0.0764   -0.0996      1068
   404   -0.0629   -0.1294      1068
   405   -0.0492   -0.1522      1097
   406   -0.0355   -0.1659      1062
   407   -0.0193   -0.1707      1182
   408   -0.0040   -0.1682      1148
   409    0.0095   -0.1602      1175
   410    0.0241   -0.1454      1220
   411    0.0405   -0.1229      1260
   412    0.0609   -0.0875      1290
   413    0.0766   -0.0479      1089
   414    0.0821   -0.0052      1091
   415    0.0774    0.0325      1129
   416    0.0685    0.0639      1152
   417    0.0552    0.0883      1221
   418    0.0382    0.1048      1162
   419    0.0237    0.1112      1131
   420    0.0106    0.1119      1156
   421   -0.0022    0.1087      1122
   422   -0.0123    0.1001      1175
   423   -0.0238    0.0840      1178
   424   -0.0343    0.0642      1266
   425   -0.0406    0.0420      1241
   426   -0.0426    0.0225      1158
   427   -0.0412    0.0028      1157
   428   -0.0404   -0.0179      1255
   429   -0.0340   -0.0332      1246
   430   -0.0267   -0.0449      1202
   431   -0.0149   -0.0495      1211
   432   -0.0005   -0.0453      1253
   433    0.0131   -0.0361      1145
   434    0.0252   -0.0190      1139
   435    0.0319   -0.0026      1058
   436    0.0299    0.0117      1100
   437    0.0247    0.0236      1104
   438    0.0187    0.0313      1145
   439    0.0108    0.0319      1141
   440    0.0019    0.0327      1183
   441   -0.0059    0.0254      1098
   442   -0.0138    0.0159      1271
   443   -0.0192    0.0040      1282
   444   -0.0221   -0.0082      1257
   445   -0.0266   -0.0230      1362
   446   -0.0309   -0.0395      1256
   447   -0.0317   -0.0577      1230
   448   -0.0294   -0.0725      1247
   449   -0.0194   -0.0797      1225
   450   -0.0068   -0.0807      1085
   451    0.0049   -0.0751      1089
   452    0.0147   -0.0656      1197
   453    0.0262   -0.0514      1144
   454    0.0355   -0.0322      1182
   455    0.0412   -0.0104      1162
   456    0.0442    0.0124      1114
   457    0.0407    0.0331      1225
   458    0.0319    0.0472      1130
   459    0.0231    0.0557      1202
   460    0.0135    0.0604      1287
   461    0.0066    0.0621      1264
   462    0.0051    0.0626      1261
   463    0.0040    0.0635      1195
   464   -0.0008    0.0590      1226
   465   -0.0119    0.0512      1135
   466   -0.0244    0.0354      1216
   467   -0.0351    0.0150      1290
   468   -0.0377   -0.0040      1247
   469   -0.0342   -0.0203      1109
   470   -0.0248   -0.0315      1070
   471   -0.0145   -0.0375      1058
   472   -0.0088   -0.0395      1057
   473   -0.0028   -0.0382      1196
   474    0.0067   -0.0324      1226
   475    0.0147   -0.0219      1185
   476    0.0203   -0.0095      1165
   477    0.0222    0.0022      1246
   478    0.0206    0.0132      1317
   479    0.0193    0.0207      1331
   480    0.0155    0.0273      1271
   481    0.0152    0.0331      1195
   482    0.0114    0.0396      1171
   483    0.0091    0.0428      1097
   484    0.0002    0.0415      1118
   485   -0.0080    0.0353      1215
   486   -0.0142    0.0260      1149
   487   -0.0211    0.0131      1080
   488   -0.0308   -0.0044      1154
   489   -0.0388   -0.0237      1207
   490   -0.0441   -0.0467      1298
   491   -0.0459   -0.0718      1393
   492   -0.0364   -0.0890      1239
   493   -0.0198   -0.0955      1250
   494   -0.0011   -0.0899      1197
   495    0.0167   -0.0774      1097
   496    0.0279   -0.0602      1126
   497    0.0329   -0.0436      1173
   498    0.0332   -0.0277      1238
   499    0.0356   -0.0106      1222
   500    0.0426    0.0115      1159
   501    0.0501    0.0375      1191
   502    0.0538    0.0649      1100
   503    0.0507    0.0892      1037
   504    0.0430    0.1086      1094
   505    0.0320    0.1221      1105
   506    0.0171    0.1271      1126
   507    0.0011    0.1239      1120
   508   -0.0182    0.1106      1218
   509   -0.0377    0.0866      1255
   510   -0.0561    0.0545      1473
   511   -0.0681    0.0172      1491
   512   -0.0724   -0.0196      1356
   513   -0.0726   -0.0569      1383
   514   -0.0648   -0.0871      1242
   515   -0.0545   -0.1130      1119
   516   -0.0417   -0.1305      1068
   517   -0.0311   -0.1430      1075
   518   -0.0205   -0.1498      1114
   519   -0.0092   -0.1500      1098
   520    0.0040   -0.1433      1075
   521    0.0196   -0.1289      1166
   522    0.0341   -0.1074      1207
   523    0.0513   -0.0783      1249
   524    0.0678   -0.0386      1295
   525    0.0827    0.0067      1217
   526    0.0913    0.0553      1070
   527    0.0842    0.0980      1078
   528    0.0676    0.1282      1132
   529    0.0466    0.1484      1148
   530    0.0263    0.1555      1162
   531    0.0083    0.1527      1234
   532   -0.0052    0.1467      1222
   533   -0.0145    0.1362      1122
   534   -0.0252    0.1189      1135
   535   -0.0343    0.0964      1172
   536   -0.0476    0.0699      1161
   537   -0.0604    0.0365      1217
   538   -0.0702   -0.0005      1274
   539   -0.0754   -0.0396      1322
   540   -0.0732   -0.0786      1223
   541   -0.0686   -0.1149      1258
   542   -0.0581   -0.1412      1280
   543   -0.0421   -0.1585      1245
   544   -0.0204   -0.1646      1181
   545   -0.0011   -0.1612      1228
   546    0.0195   -0.1464      1182
   547    0.0380   -0.1228      1134
   548    0.0552   -0.0904      1257
   549    0.0669   -0.0552      1173
   550    0.0729   -0.0193      1033
   551    0.0718    0.0158      1039
   552    0.0632    0.0432      1168
   553    0.0545    0.0687      1248
   554    0.0485    0.0913      1135
   555    0.0434    0.1115      1232
   556    0.0406    0.1311      1187
   557    0.0349    0.1463      1148
   558    0.0255    0.1574      1213
   559    0.0071    0.1563      1193
   560   -0.0157    0.1427      1311
   561   -0.0405    0.1158      1395
   562   -0.0590    0.0805      1443
   563   -0.0718    0.0404      1431
   564   -0.0718    0.0022      1188
   565   -0.0629   -0.0266      1073
   566   -0.0523   -0.0491      1132
   567   -0.0372   -0.0648      1066
   568   -0.0262   -0.0734      1068
   569   -0.0208   -0.0809      1195
   570   -0.0150   -0.0864      1142
   571   -0.0105   -0.0898      1189
   572   -0.0054   -0.0907      1358
   573    0.0048   -0.0851      1295
   574    0.0236   -0.0680      1178
   575    0.0402   -0.0450      1173
   576    0.0519   -0.0168      1171
   577    0.0549    0.0128      1144
   578    0.0488    0.0369      1194
   579    0.0424    0.0555      1141
   580    0.0306    0.0692      1056
   581    0.0157    0.0743      1066
   582    0.0022    0.0712      1144
   583   -0.0095    0.0644      1199
   584   -0.0200    0.0507      1299
   585   -0.0288    0.0332      1328
   586   -0.0295    0.0185      1367
   587   -0.0303    0.0021      1155
   588   -0.0321   -0.0151      1230
   589   -0.0347   -0.0332      1204
   590   -0.0308   -0.0470      1195
   591   -0.0259   -0.0585      1133
   592   -0.0202   -0.0667      1164
   593   -0.0146   -0.0714      1171
   594   -0.0089   -0.0735      1218
   595    0.0017   -0.0700      1240
   596    0.0164   -0.0566      1214
   597    0.0314   -0.0364      1169
   598    0.0469   -0.0096      1077
   599    0.0582    0.0198      1126
   600    0.0594    0.0496      1232
   601    0.0514    0.0723      1193
   602    0.0362    0.0867      1206
   603    0.0189    0.0916      1246
   604    0.0064    0.0920      1143
   605   -0.0026    0.0893      1233
   606   -0.0084    0.0829      1208
   607   -0.0151    0.0740      1262
   608   -0.0220    0.0633      1249
   609   -0.0298    0.0473      1210
   610   -0.0394    0.0249      1175
   611   -0.0503   -0.0040      1200
   612   -0.0600   -0.0376      1271
   613   -0.0661   -0.0737      1154
   614   -0.0626   -0.1030      1203
   615   -0.0486   -0.1238      1202
   616   -0.0327   -0.1366      1244
   617   -0.0103   -0.1364      1216
   618    0.0075   -0.1286      1182
   619    0.0255   -0.1101      1133
   620    0.0391   -0.0852      1162
   621    0.0481   -0.0582      1161
   622    0.0599   -0.0254      1163
   623    0.0638    0.0061      1328
   624    0.0611    0.0359      1356
   625    0.0578    0.0616      1183
   626    0.0528    0.0880      1083
   627    0.0490    0.1110      1083
   628    0.0480    0.1353      1037
   629    0.0436    0.1551      1056
   630    0.0315    0.1687      1031
   631    0.0098    0.1682      1175
   632   -0.0120    0.1569      1266
   633   -0.0332    0.1346      1268
   634   -0.0571    0.1005      1419
   635   -0.0761    0.0564      1379
   636   -0.0868    0.0108      1304
   637   -0.0876   -0.0328      1253
   638   -0.0779   -0.0699      1276
   639   -0.0625   -0.0971      1138
   640   -0.0513   -0.1216      1167
   641   -0.0423   -0.1391      1109
   642   -0.0312   -0.1531       989
   643   -0.0229   -0.1627      1068
   644   -0.0155   -0.1718      1222
   645   -0.0064   -0.1742      1314
   646    0.0113   -0.1638      1281
   647    0.0342   -0.1403      1273
   648    0.0548   -0.1066      1255
   649    0.0676   -0.0688      1282
   650    0.0779   -0.0280      1167
   651    0.0797    0.0126      1148
   652    0.0762    0.0494      1035
   653    0.0666    0.0804      1124
   654    0.0487    0.1016      1342
   655    0.0336    0.1137      1324
   656    0.0197    0.1213      1143
   657    0.0083    0.1226      1278
   658   -0.0030    0.1192      1332
   659   -0.0072    0.1141      1189
   660   -0.0123    0.1084      1094
   661   -0.0239    0.0931      1171
   662   -0.0350    0.0728      1304
   663   -0.0384    0.0531      1134
   664   -0.0390    0.0315      1124
   665   -0.0410    0.0115      1302
   666   -0.0438   -0.0093      1351
   667   -0.0427   -0.0304      1244
   668   -0.0352   -0.0485      1292
   669   -0.0208   -0.0583      1274
   670   -0.0059   -0.0590      1260
   671    0.0068   -0.0512      1329
   672    0.0191   -0.0402      1184
   673    0.0266   -0.0249      1151
   674    0.0300   -0.0090      1194
   675    0.0293    0.0065      1060
   676    0.0230    0.0162      1000
   677    0.0132    0.0191      1002
   678    0.0022    0.0178      1192
   679   -0.0023    0.0141      1332
   680    0.0014    0.0155      1389
   681    0.0076    0.0195      1265
   682    0.0129    0.0281      1119
   683    0.0106    0.0341      1108
   684    0.0015    0.0316      1171
   685   -0.0209    0.0160      1519
   686   -0.0377   -0.0090      1574
   687   -0.0464   -0.0355      1433
   688   -0.0483   -0.0615      1314
   689   -0.0385   -0.0787      1134
   690   -0.0228   -0.0865      1036
   691   -0.0060   -0.0863      1050
   692    0.0133   -0.0761       971
   693    0.0295   -0.0588      1042
   694    0.0421   -0.0352      1082
   695    0.0460   -0.0107      1106
   696    0.0389    0.0065      1212
   697    0.0285    0.0188      1405
   698    0.0244    0.0286      1393
   699    0.0306    0.0462      1351
   700    0.0448    0.0736      1318
   701    0.0567    0.1044      1159
   702    0.0522    0.1287      1276
   703    0.0402    0.1458      1050
   704    0.0241    0.1523      1031
   705    0.0075    0.1508      1016
   706   -0.0110    0.1420       995
   707   -0.0334    0.1194      1075
   708   -0.0546    0.0889      1190
   709   -0.0746    0.0463      1277
   710   -0.0879   -0.0019      1420
   711   -0.0885   -0.0462      1535
   712   -0.0752   -0.0797      1471
   713   -0.0592   -0.1049      1200
   714   -0.0493   -0.1251      1176
   715   -0.0404   -0.1431      1225
   716   -0.0299   -0.1553      1327
   717   -0.0194   -0.1620      1259
   718   -0.0107   -0.1644      1242
   719   -0.0015   -0.1611      1116
   720    0.0103   -0.1526      1109
   721    0.0246   -0.1386      1158
   722    0.0464   -0.1122      1211
   723    0.0708   -0.0719      1152
   724    0.0942   -0.0195      1213
   725    0.1131    0.0429      1143
   726    0.1244    0.1087       946
   727    0.1123    0.1650       938
   728    0.0758    0.1918      1418
   729    0.0385    0.2031      1493
   730    0.0131    0.2033      1324
   731   -0.0024    0.1994      1328
   732   -0.0136    0.1892      1419
   733   -0.0249    0.1754      1393
   734   -0.0299    0.1576      1253
   735   -0.0350    0.1377      1066
   736   -0.0467    0.1147       957
   737   -0.0649    0.0783      1065
   738   -0.0847    0.0278      1150
   739   -0.1035   -0.0297      1279
   740   -0.1158   -0.0913      1150
   741   -0.1175   -0.1510      1216
   742   -0.1052   -0.2015      1444
   743   -0.0725   -0.2306      1489
   744   -0.0306   -0.2348      1190
   745    0.0063   -0.2238      1148
   746    0.0327   -0.1987      1179
   747    0.0524   -0.1674      1202
   748    0.0658   -0.1304      1272
   749    0.0701   -0.0935      1202
   750    0.0729   -0.0577      1109
   751    0.0725   -0.0219      1163
   752    0.0770    0.0171      1179
   753    0.0835    0.0606      1042
   754    0.0904    0.1083      1004
   755    0.0925    0.1565      1003
   756    0.0952    0.2052       980
   757    0.0895    0.2490       884
   758    0.0667    0.2776      1002
   759    0.0237    0.2801      1304
   760   -0.0243    0.2546      1521
   761   -0.0624    0.2142      1453
   762   -0.0906    0.1619      1634
   763   -0.1120    0.1006      1781
   764   -0.1197    0.0372      1514
   765   -0.1146   -0.0194      1212
   766   -0.1069   -0.0727      1070
   767   -0.0996   -0.1191      1057
   768   -0.0870   -0.1590       858
   769   -0.0744   -0.1919       766
   770   -0.0682   -0.2261       797
   771   -0.0672   -0.2604       966
   772   -0.0668   -0.2940      1276
   773   -0.0565   -0.3211      1632
   774   -0.0249   -0.3259      1653
   775    0.0265   -0.3000      1345
   776    0.0755   -0.2503      1422
   777    0.1150   -0.1821      1380
   778    0.1492   -0.0976      1247
   779    0.1653   -0.0118      1019
   780    0.1579    0.0653       937
   781    0.1325    0.1272       994
   782    0.1023    0.1709       970
   783    0.0740    0.2007       983
   784    0.0527    0.2227      1053
   785    0.0392    0.2380      1075
   786    0.0354    0.2517      1085
   787    0.0373    0.2689      1064
   788    0.0351    0.2868       927
   789    0.0164    0.2918       973
   790   -0.0256    0.2701      1341
   791   -0.0772    0.2211      1580
   792   -0.1251    0.1456      1624
   793   -0.1613    0.0534      1632
   794   -0.1755   -0.0371      1635
   795   -0.1696   -0.1200      1422
   796   -0.1397   -0.1830      1080
   797   -0.1018   -0.2251       994
   798   -0.0655   -0.2501       938
   799   -0.0326   -0.2598       789
   800   -0.0086   -0.2593       762
   801    0.0037   -0.2560       815
   802    0.0058   -0.2510       952
   803    0.0034   -0.2507      1240
   804    0.0073   -0.2447      1654
   805    0.0279   -0.2251      1633
   806    0.0658   -0.1815      1503
   807    0.1075   -0.1174      1451
   808    0.1418   -0.0399      1240
   809    0.1611    0.0470      1102
   810    0.1608    0.1291      1079
   811    0.1386    0.1928      1058
   812    0.1066    0.2384      1040
   813    0.0676    0.2640      1110
   814    0.0277    0.2655      1190
   815   -0.0070    0.2543      1212
   816   -0.0275    0.2358      1028
   817   -0.0364    0.2168      1084
   818   -0.0367    0.1976      1188
   819   -0.0301    0.1848      1070
   820   -0.0282    0.1711      1032
   821   -0.0413    0.1475      1092
   822   -0.0678    0.1072      1231
